ID,TOTAL_TOPICS,UNIQUE_TOPICS,PAGE_SIMILARITY,PAGE_VARIANCE,BOOLEAN_PAGE_VARIANCE,ROBOT
4rW1wGoBCue8G08EPn0s,115,500,4.347826087,112.4772727,0.127830932,0
A7WywGoBCue8G08E5lCD,273,500,1.831501832,77.68984375,0.168814075,0
BrWywGoBCue8G08E5lCD,0,0,NaN,NaN,NaN,0
47W1wGoBCue8G08EPn0s,303,500,1.650165017,21.31978085,0.176507818,0
ibW0wGoBCue8G08E2HMX,3,3,1,0.75,0.118528244,1
6rW0wGoBCue8G08E_3gf,204,500,2.450980392,59.97835696,0.168040513,0
bLW1wGoBCue8G08ENH25,221,73,0.330316742,2.770760548,0.078335949,0
5rW1wGoBCue8G08EPn0s,600,500,0.833333333,59.54011996,0.166089643,0
b7WxwGoBCue8G08EeTKw,16,15,0.9375,2.48,0.172198278,0
dLWxwGoBCue8G08EeTKw,0,0,NaN,NaN,NaN,0
57W1wGoBCue8G08EPn0s,13,500,38.46153846,79.68,0.035590401,0
TbSowGoBCue8G08ETmfT,2,2,1,0,0,1
6bW1wGoBCue8G08EPn0s,5,500,100,0,0,0
6rW1wGoBCue8G08EPn0s,17,7,0.411764706,0.9375,0.031048299,0
OLW1wGoBCue8G08ENH24,11,500,45.45454545,110.8888889,0.055777108,0
#NAME?,0,0,NaN,NaN,NaN,0
67W1wGoBCue8G08EPn0s,5,10,2,0,0,1
7LW1wGoBCue8G08EPn0s,5,10,2,0,0,1
e7SpwGoBCue8G08E8X95,5,10,2,0,0,1
7bSqwGoBCue8G08Ed4z7,0,0,NaN,NaN,NaN,1
nbSrwGoBCue8G08EpKRv,0,0,NaN,NaN,NaN,1
h7WwwGoBCue8G08EFhQK,0,0,NaN,NaN,NaN,1
JLSpwGoBCue8G08E-IB0,0,0,NaN,NaN,NaN,1
7bW1wGoBCue8G08EPn0s,5,10,2,0,0,1
7rW1wGoBCue8G08EPn0s,5,10,2,0,0,1
qbWwwGoBCue8G08E_iUS,0,0,NaN,NaN,NaN,1
77W1wGoBCue8G08EPn0s,5,10,2,0,0,1
ELW0wGoBCue8G08EJGV7,241,500,2.074688797,101.0941358,0.139282029,0
XbWzwGoBCue8G08Ed1iA,402,500,1.243781095,68.12870392,0.178452688,0
8LW1wGoBCue8G08EPn0s,3,3,1,0,0,1
8bW1wGoBCue8G08EPn0s,3,3,1,0,0,1
8rW1wGoBCue8G08EPn0s,3,3,1,0,0,1
X7W0wGoBCue8G08Ed2zB,3,3,1,0,0,1
9bW1wGoBCue8G08EPn0s,3,3,1,0,0,1
3rSqwGoBCue8G08EUYeV,0,0,NaN,NaN,NaN,1
lbSuwGoBCue8G08EX--c,0,0,NaN,NaN,NaN,1
TbWwwGoBCue8G08EhR7c,0,0,NaN,NaN,NaN,1
MLWwwGoBCue8G08EmCCH,0,0,NaN,NaN,NaN,1
9rW1wGoBCue8G08EPn0s,3,3,1,0,0,1
97W1wGoBCue8G08EPn0s,54,500,9.259259259,98.64,0.118646533,0
F7StwGoBCue8G08EJ8q1,3,3,1,0,0,1
ELStwGoBCue8G08EQM13,0,0,NaN,NaN,NaN,0
e7SowGoBCue8G08ENmQO,21,21,1,3.277777778,0.13185927,1
#NAME?,28,500,17.85714286,105.09,0.099681872,0
FrW0wGoBCue8G08Ev3AO,4,4,1,0,0,0
#NAME?,29,500,17.24137931,106.5680473,0.121786609,0
#NAME?,362,500,1.38121547,68.58644601,0.171422326,0
-7W1wGoBCue8G08EPn0s,3,3,1,0,0,0
4rStwGoBCue8G08EJ8m0,9,500,55.55555556,124,0.039858558,1
ALW1wGoBCue8G08EPn4s,1085,500,0.460829493,84.73937299,0.163050135,0
ArW1wGoBCue8G08EPn4s,0,0,NaN,NaN,NaN,0
UbSpwGoBCue8G08ELXYj,31,500,16.12903226,93.796875,0.070556738,1
BLW1wGoBCue8G08EPn4s,137,500,3.649635036,75.31438017,0.172821732,0
BbW1wGoBCue8G08EPn4s,15,500,33.33333333,0,0,0
BrW1wGoBCue8G08EPn4s,117,500,4.273504274,83.4848,0.087829935,0
9LW1wGoBCue8G08ECXgF,2,2,1,0.5,0.125500494,0
-7W0wGoBCue8G08EgGxS,314,500,1.592356688,22.86803324,0.163021873,0
qLSowGoBCue8G08ETmXR,18,500,27.77777778,81.04,0.122037634,1
CbW1wGoBCue8G08EPn4s,100,500,5,37.05982906,0.159109313,0
wLSowGoBCue8G08ETmjU,0,0,NaN,NaN,NaN,1
brStwGoBCue8G08EJ8m0,5,5,1,1.25,0.102910405,1
c7SpwGoBCue8G08EyHpg,5,500,100,0,0,1
DbW1wGoBCue8G08EPn4s,464,500,1.077586207,74.2309223,0.155123589,0
V7W0wGoBCue8G08E_3ge,0,0,NaN,NaN,NaN,0
0rW1wGoBCue8G08EGnqP,5,1,0.2,0,0,0
DrW1wGoBCue8G08EPn4s,5,500,100,0,0,0
D7W1wGoBCue8G08EPn4s,0,0,NaN,NaN,NaN,0
ELW1wGoBCue8G08EPn4s,2,1,0.5,0,0,0
EbW1wGoBCue8G08EPn4s,8,2,0.25,0.24,0.040905726,0
ErW1wGoBCue8G08EPn4s,8,2,0.25,0,0,0
E7W1wGoBCue8G08EPn4s,48,500,10.41666667,115.2396694,0.060676929,0
FLW1wGoBCue8G08EPn4s,137,500,3.649635036,89.46856509,0.167266314,0
27W1wGoBCue8G08EPn0s,20,500,25,0,0,0
FrW1wGoBCue8G08EPn4s,7,5,0.714285714,1.0625,0.127383001,0
F7W1wGoBCue8G08EPn4s,240,500,2.083333333,54.10034602,0.15696036,0
G7W1wGoBCue8G08EPn4s,4,2,0.5,0,0,0
HLW1wGoBCue8G08EPn4s,7,500,71.42857143,124.5,0.055609997,0
kbWywGoBCue8G08E_VGr,10,5,0.5,0,0,0
h7WwwGoBCue8G08EThYN,908,500,0.550660793,48.35363848,0.188835122,1
HbW1wGoBCue8G08EPn4s,42,4,0.095238095,0.277777778,0.019950958,0
HrW1wGoBCue8G08EPn4s,190,500,2.631578947,56.78829717,0.153082529,0
ILW1wGoBCue8G08EPn4s,3,3,1,0,0,0
5rW1wGoBCue8G08EJHtq,0,0,NaN,NaN,NaN,1
0rWwwGoBCue8G08EHhVR,664,500,0.753012048,66.38547674,0.169800163,1
L7W0wGoBCue8G08E_3ge,616,500,0.811688312,28.13469277,0.177671325,0
d7W1wGoBCue8G08EJHtp,16,500,31.25,55.15625,0.088499866,0
IbW1wGoBCue8G08EPn4s,10,500,50,0,0,0
zbWwwGoBCue8G08EHhVR,497,500,1.006036217,69.03482701,0.17135281,1
JbW1wGoBCue8G08EPn4s,21,6,0.285714286,0.96,0.062471357,0
ubW1wGoBCue8G08ENH25,1,1,1,0,0,0
J7W1wGoBCue8G08EPn4s,37,500,13.51351351,110.6666667,0.062335997,0
KbW1wGoBCue8G08EPn4s,59,500,8.474576271,100.5123457,0.115839214,0
LbW1wGoBCue8G08EPn4s,52,500,9.615384615,31.5703125,0.195281252,1
bLWwwGoBCue8G08EThYN,2,2,1,0,0,1
MLW1wGoBCue8G08EPn4s,5,500,100,0,0,0
MbW1wGoBCue8G08EPn4s,35,6,0.171428571,0,5.44E-17,0
MrW1wGoBCue8G08EPn4s,85,500,5.882352941,124.3316327,0.115626051,0
M7W1wGoBCue8G08EPn4s,30,500,16.66666667,0,0,0
NLW1wGoBCue8G08EGnuP,6,3,0.5,0,0,0
NbW1wGoBCue8G08EPn4s,37,500,13.51351351,27.60493827,0.189023638,0
N7W1wGoBCue8G08EPn4s,89,50,0.561797753,3.047619048,0.082112287,0
jLW0wGoBCue8G08E4HQn,20,500,25,0,0,0
fLW0wGoBCue8G08El2_N,12,6,0.5,1.102040816,0.146844117,0
ObStwGoBCue8G08EZdKm,0,0,NaN,NaN,NaN,1
O7W1wGoBCue8G08EPn4s,67,500,7.462686567,88.80991736,0.146590505,0
PbW1wGoBCue8G08EPn4s,219,500,2.283105023,55.4083219,0.167177138,0
PrW1wGoBCue8G08EPn4s,34,500,14.70588235,123.1604938,0.085098589,0
P7W1wGoBCue8G08EPn4s,1068,500,0.468164794,52.44782361,0.168420359,0
QLW1wGoBCue8G08EPn4s,0,0,NaN,NaN,NaN,0
QrW1wGoBCue8G08EPn4s,50,500,10,73.76470588,0.230434491,0
17W1wGoBCue8G08EEXkt,20,500,25,0,0,0
8rW1wGoBCue8G08EEXkt,0,0,NaN,NaN,NaN,0
Q7W1wGoBCue8G08EPn4s,79,500,6.329113924,111.5659722,0.138085006,0
NrWywGoBCue8G08EQUMp,5,500,100,0,0,0
PrSuwGoBCue8G08ECeWY,4,2,0.5,0,0,0
P7SuwGoBCue8G08EEOiQ,2,2,1,0,0,0
OLStwGoBCue8G08EnNQW,2,2,1,0,0,0
TLStwGoBCue8G08EnNUX,2,2,1,0,0,0
ALSuwGoBCue8G08ECeWY,2,2,1,0,0,0
fLSuwGoBCue8G08EEOWN,2,2,1,0,0,0
y7StwGoBCue8G08EnNQW,2,2,1,0,0,0
#NAME?,2,2,1,0,0,0
ZbSuwGoBCue8G08EEOaO,2,2,1,0,0,0
uLStwGoBCue8G08EnNMV,4,2,0.5,0,0,0
obSuwGoBCue8G08EEOaO,2,2,1,0,0,0
HrStwGoBCue8G08E8d9g,2,2,1,0,0,0
RLW1wGoBCue8G08EPn4s,28,4,0.142857143,0.918367347,0.123144457,0
R7WwwGoBCue8G08EThcN,2,2,1,0,0,1
RbW1wGoBCue8G08EPn4s,5,500,100,0,0,0
RrW1wGoBCue8G08EPn4s,16,5,0.3125,0.857142857,0.064884609,0
J7SrwGoBCue8G08EAJa4,345,500,1.449275362,107.136372,0.153837775,0
R7W1wGoBCue8G08EPn4s,19,13,0.684210526,2.583333333,0.141125473,0
NrW1wGoBCue8G08EPn4s,247,500,2.024291498,52.41820221,0.160018888,0
SLW1wGoBCue8G08EPn4s,33,500,15.15151515,110.8888889,0.098814313,0
SbW1wGoBCue8G08EPn4s,39,500,12.82051282,69.97916667,0.082856351,0
kbWwwGoBCue8G08Ejh-r,0,0,NaN,NaN,NaN,0
SrW1wGoBCue8G08EPn4s,51,500,9.803921569,41.23966942,0.020743553,0
TLW1wGoBCue8G08EPn4s,8,4,0.5,0,0,0
#NAME?,19,19,1,2.326530612,0.184347577,1
TbW1wGoBCue8G08EPn4s,168,500,2.976190476,85.76472222,0.152552187,0
JrW1wGoBCue8G08EPn4s,40,500,12.5,0,0,0
T7W1wGoBCue8G08EPn4s,6,2,0.333333333,0,0,0
ULW1wGoBCue8G08EPn4s,123,36,0.292682927,3.023356401,0.144218511,0
GLW1wGoBCue8G08EPn4s,174,500,2.873563218,59.38279773,0.14070754,0
UbW1wGoBCue8G08EPn4s,654,500,0.764525994,15.433025,0.158268565,0
wbSowGoBCue8G08ETmjU,6,8,1.333333333,2,0.090203481,1
TrSowGoBCue8G08ETmfT,5,6,1.2,0,0,1
UrW1wGoBCue8G08EPn4s,5,9,1.8,0,0,1
7bWzwGoBCue8G08E22Hb,1,1,1,0,0,1
dbSrwGoBCue8G08EMZwW,0,0,NaN,NaN,NaN,1
p7W0wGoBCue8G08El2_N,0,0,NaN,NaN,NaN,1
jrStwGoBCue8G08EEMaz,1,1,1,0,0,1
VLW1wGoBCue8G08EPn4s,28,500,17.85714286,116.953125,0.058827419,0
VbW1wGoBCue8G08EPn4s,5,13,2.6,0,0,0
krWxwGoBCue8G08EJinA,0,0,NaN,NaN,NaN,0
dLSpwGoBCue8G08EyHpg,5,500,100,0,0,1
cbSowGoBCue8G08ETmbS,5,500,100,0,0,1
VrW1wGoBCue8G08EPn4s,9,3,0.333333333,0,0,0
V7W1wGoBCue8G08EPn4s,12,4,0.333333333,0,0,0
WbW1wGoBCue8G08EPn4s,0,0,NaN,NaN,NaN,0
KrW1wGoBCue8G08EPn4s,234,500,2.136752137,35.90464188,0.16211333,0
WrW1wGoBCue8G08EPn4s,12,3,0.25,0,0,0
W7W1wGoBCue8G08EPn4s,13,11,0.846153846,2,0.037208895,0
XLW1wGoBCue8G08EPn4s,5,10,2,0,0,0
XbW1wGoBCue8G08EPn4s,8,11,1.375,2.25,0.041860007,0
fLSowGoBCue8G08ENmQO,0,0,NaN,NaN,NaN,1
XrW1wGoBCue8G08EPn4s,435,500,1.149425287,78.2481245,0.138689645,0
PbSowGoBCue8G08EV2lG,2,2,1,0,0,1
X7W1wGoBCue8G08EPn4s,10,500,50,0,0,0
SLWwwGoBCue8G08EThcN,2,2,1,0,0,1
RLWxwGoBCue8G08EczEb,80,500,6.25,22.21875,0.135889583,0
YLW1wGoBCue8G08EPn4s,4,4,1,0,0,0
YbW1wGoBCue8G08EPn4s,9,500,55.55555556,80.08,0.100399755,0
fLSowGoBCue8G08ELGL3,43,500,11.62790698,62.76020408,0.155566654,1
YrW1wGoBCue8G08EPn4s,428,500,1.168224299,51.17826477,0.177783113,0
Y7W1wGoBCue8G08EPn4s,86,500,5.813953488,32.15400624,0.145506594,0
cLWywGoBCue8G08EtEqF,8,3,0.375,0.5,0.047062689,0
ZLW1wGoBCue8G08EPn4s,5,500,100,0,0,0
crSowGoBCue8G08ETmbS,0,0,NaN,NaN,NaN,1
VrSuwGoBCue8G08ECeOX,1,1,1,0,0,0
n7SuwGoBCue8G08EGen4,1,1,1,0,0,0
fbSuwGoBCue8G08EEOeP,1,1,1,0,0,0
frSuwGoBCue8G08ECeSY,1,1,1,0,0,0
obSuwGoBCue8G08ECeOX,1,1,1,0,0,0
wrSuwGoBCue8G08ECeSY,1,1,1,0,0,0
5LSuwGoBCue8G08ECeGW,1,1,1,0,0,0
a7SuwGoBCue8G08ECeKX,1,1,1,0,0,0
pbSuwGoBCue8G08ECeKX,1,1,1,0,0,0
5rSuwGoBCue8G08ECeKX,1,1,1,0,0,0
J7SuwGoBCue8G08EEOmQ,2,1,0.5,0,0,0
brSuwGoBCue8G08EGev6,1,1,1,0,0,0
bLSuwGoBCue8G08EGer5,1,1,1,0,0,0
obW0wGoBCue8G08ELGU9,1,1,1,0,0,0
ZbW1wGoBCue8G08EPn4s,1123,500,0.445235975,106.5880752,0.141029092,0
bbWwwGoBCue8G08EThYN,9,500,55.55555556,111.1111111,0.097499276,1
C7SowGoBCue8G08ECmHZ,522,500,0.957854406,91.45215348,0.170613328,1
ZrW1wGoBCue8G08EPn4s,7,2,0.285714286,0.1875,0.026145936,0
jbW0wGoBCue8G08E4HQn,86,500,5.813953488,121.6770833,0.110370804,0
Z7W1wGoBCue8G08EPn4s,275,500,1.818181818,63.51908757,0.173176966,0
CbWywGoBCue8G08E3E_I,27,9,0.333333333,1.44,0.196258436,0
aLW1wGoBCue8G08EPn4s,0,0,NaN,NaN,NaN,0
fbSowGoBCue8G08ENmQO,17,32,1.882352941,4.611111111,0.151366634,1
SbWwwGoBCue8G08EThcN,0,0,NaN,NaN,NaN,1
abW1wGoBCue8G08EPn4s,77,500,6.493506494,107.700831,0.064854754,0
arW1wGoBCue8G08EPn4s,0,0,NaN,NaN,NaN,1
a7W1wGoBCue8G08EPn4s,97,500,5.154639175,124.6995885,0.093837196,0
bLW1wGoBCue8G08EPn4s,29,500,17.24137931,117,0.079256215,0
NbWzwGoBCue8G08EuF4o,145,500,3.448275862,62.57392753,0.161965679,0
#NAME?,312,500,1.602564103,113.6104303,0.140343289,0
c7SowGoBCue8G08ETmbS,0,0,NaN,NaN,NaN,1
b7W1wGoBCue8G08EPn4s,28,500,17.85714286,105.09,0.110665822,0
qbSowGoBCue8G08ETmXR,28,500,17.85714286,122.4489796,0.085366985,1
#NAME?,0,0,NaN,NaN,NaN,1
bbW1wGoBCue8G08EPn4s,16,4,0.25,0,0,0
cbW1wGoBCue8G08EPn4s,185,500,2.702702703,108.5601724,0.144699067,0
GLWwwGoBCue8G08Ejh-q,164,22,0.134146341,0.854320988,0.076931293,0
hLW0wGoBCue8G08E_3ge,26,500,19.23076923,111.5277778,0.161193915,1
SrWwwGoBCue8G08EThcN,3,3,1,0.75,0.118519037,1
brWwwGoBCue8G08EThYN,1,1,1,0,0,1
crW1wGoBCue8G08EPn4s,6,2,0.333333333,0,0,0
wrSowGoBCue8G08ETmjU,0,0,NaN,NaN,NaN,1
-7WwwGoBCue8G08EThYN,4,4,1,0,0,1
FLSuwGoBCue8G08ECeSX,3,1,0.333333333,0,0,0
LLSuwGoBCue8G08ECeKW,1,1,1,0,0,0
V7SuwGoBCue8G08ECeOX,1,1,1,0,0,0
f7SuwGoBCue8G08ECeSY,1,1,1,0,0,0
p7SuwGoBCue8G08EGer5,1,1,1,0,0,0
5bSuwGoBCue8G08ECeGW,1,1,1,0,0,0
frSuwGoBCue8G08EEOeP,1,1,1,0,0,0
57SuwGoBCue8G08ECeKX,1,1,1,0,0,0
w7SuwGoBCue8G08ECeSY,1,1,1,0,0,0
b7SuwGoBCue8G08EGev6,1,1,1,0,0,0
KLSuwGoBCue8G08EEOmQ,1,1,1,0,0,0
NbSuwGoBCue8G08EEOeP,1,1,1,0,0,0
rLWwwGoBCue8G08EThYN,1,1,1,0,0,1
w7WzwGoBCue8G08Eflj7,0,0,NaN,NaN,NaN,1
TrStwGoBCue8G08E8d5g,4,2,0.5,0,0,0
QLStwGoBCue8G08Eo9b8,4,2,0.5,0,0,0
9rStwGoBCue8G08EnNMW,2,2,1,0,0,0
QLSuwGoBCue8G08EEOiQ,2,2,1,0,0,0
ObStwGoBCue8G08EnNQW,2,2,1,0,0,0
xLStwGoBCue8G08EnNUX,2,2,1,0,0,0
TbStwGoBCue8G08EnNUX,2,2,1,0,0,0
g7StwGoBCue8G08EnNQW,2,2,1,0,0,0
orSuwGoBCue8G08EEOaO,2,2,1,0,0,0
ubStwGoBCue8G08EnNMV,2,2,1,0,0,0
#NAME?,2,2,1,0,0,0
c7W1wGoBCue8G08EPn4s,129,500,3.875968992,49.216759,0.158002518,0
TbWywGoBCue8G08E3E_I,9,500,55.55555556,111.1111111,0.154419107,1
WLW0wGoBCue8G08E_3ge,0,0,NaN,NaN,NaN,0
SLSuwGoBCue8G08ECeSX,2,1,0.5,0,0,0
FLSuwGoBCue8G08ECeOX,2,1,0.5,0,0,0
yrSuwGoBCue8G08ECeOX,1,1,1,0,0,0
5LSuwGoBCue8G08EEOiQ,1,1,1,0,0,0
WrSuwGoBCue8G08EEOmR,1,1,1,0,0,0
FbSuwGoBCue8G08ECeSX,1,1,1,0,0,0
9bSrwGoBCue8G08EP51H,4,4,1,0,0,1
fbSowGoBCue8G08ELGL3,180,500,2.777777778,98.22641509,0.145580737,1
dbW1wGoBCue8G08EPn4s,10,5,0.5,1.25,0.124097267,0
KLWwwGoBCue8G08EHhZR,9,11,1.222222222,2.0625,0.156548793,1
27SrwGoBCue8G08EAJa5,54,500,9.259259259,77.5859375,0.168972797,1
ZbW1wGoBCue8G08ENH25,874,500,0.57208238,51.46539909,0.149046539,1
hbW0wGoBCue8G08E_3ge,173,500,2.89017341,54.9216,0.186823389,1
LrW1wGoBCue8G08EPn4s,0,0,NaN,NaN,NaN,1
yrSqwGoBCue8G08EtpPi,0,0,NaN,NaN,NaN,1
g7WywGoBCue8G08EtEqF,0,0,NaN,NaN,NaN,1
rbWwwGoBCue8G08EThYN,8,7,0.875,1.5,0.061007184,1
b7WwwGoBCue8G08EThYN,1,1,1,0,0,1
5rSuwGoBCue8G08ECeGW,2,1,0.5,0,0,0
6LSuwGoBCue8G08ECeKX,1,1,1,0,0,0
orSuwGoBCue8G08ECeOX,1,1,1,0,0,0
xLSuwGoBCue8G08ECeSY,1,1,1,0,0,0
NrSuwGoBCue8G08EEOeP,1,1,1,0,0,0
f7SuwGoBCue8G08EEOeP,1,1,1,0,0,0
qLSuwGoBCue8G08EGer5,1,1,1,0,0,0
KbSuwGoBCue8G08EEOmQ,1,1,1,0,0,0
LbSuwGoBCue8G08ECeKW,1,1,1,0,0,0
oLSuwGoBCue8G08EGen4,1,1,1,0,0,0
FrSuwGoBCue8G08ECeSX,1,1,1,0,0,0
gLSuwGoBCue8G08ECeSY,2,1,0.5,0,0,0
drW1wGoBCue8G08EPn4s,10,500,50,0,0,1
L7W1wGoBCue8G08EPn4s,88,500,5.681818182,71.78993056,0.15864852,1
T7SowGoBCue8G08ETmfT,1,1,1,0,0,1
d7W1wGoBCue8G08EPn4s,16,500,31.25,119.52,0.0533856,0
TrWywGoBCue8G08E3E_I,54,500,9.259259259,32.30859375,0.165037013,1
RrW1wGoBCue8G08ENH24,2,2,1,0,0,0
w7SowGoBCue8G08ETmjU,5,500,100,0,0,1
eLW1wGoBCue8G08EPn4s,62,500,8.064516129,85.82608696,0.161610046,0
ULSowGoBCue8G08ETmfT,5,6,1.2,0,0,1
qrSowGoBCue8G08ETmXR,3,3,1,0,0,1
erW1wGoBCue8G08Ebn4d,22,9,0.409090909,1.44,0.158992563,0
rrWwwGoBCue8G08EThYN,1,1,1,0,0,1
eLWwwGoBCue8G08E_iUS,0,0,NaN,NaN,NaN,0
7bWwwGoBCue8G08EHhVR,2,2,1,0,0,1
e7W1wGoBCue8G08Ebn4d,5,500,100,0,0,1
fLW1wGoBCue8G08Ebn4d,8,4,0.5,0,0,0
xLSowGoBCue8G08ETmjU,3,3,1,0,0,1
_LWwwGoBCue8G08EThYN,4,4,1,1,0.111555994,1
cLWwwGoBCue8G08EThYN,3,3,1,0,0,1
KbWwwGoBCue8G08EHhZR,3,3,1,0,0,1
ybWwwGoBCue8G08EhR3c,0,0,NaN,NaN,NaN,0
MbWxwGoBCue8G08ELSpu,25,500,20,0,0,0
ybSswGoBCue8G08EHbGM,3,3,1,0,0,1
fbW1wGoBCue8G08Ebn4d,79,500,6.329113924,89.65976331,0.15813523,0
S7WwwGoBCue8G08EThcN,5,6,1.2,0,0,1
frW1wGoBCue8G08Ebn4d,60,500,8.333333333,124.9351852,0.106552644,0
r7WwwGoBCue8G08EThYN,5,7,1.4,0,0,1
f7W1wGoBCue8G08Ebn4d,0,0,NaN,NaN,NaN,0
gLW1wGoBCue8G08Ebn4d,94,63,0.670212766,4.603174603,0.128382461,0
87WywGoBCue8G08EWES4,1,1,1,0,0,0
frSowGoBCue8G08ENmQO,10,19,1.9,4.75,0.05191375,1
gbW1wGoBCue8G08Ebn4d,76,29,0.381578947,1.542533081,0.072250856,0
g7W1wGoBCue8G08Ebn4d,264,500,1.893939394,123.5751151,0.102654066,0
hLW1wGoBCue8G08Ebn4d,3,1,0.333333333,0,0,0
hbW1wGoBCue8G08Ebn4d,9,500,55.55555556,124,0.048415446,0
TLWwwGoBCue8G08EThcN,3,3,1,0,0,1
67W1wGoBCue8G08ECXgF,98,500,5.102040816,120.1301653,0.053561901,0
sLWwwGoBCue8G08EThYN,0,0,NaN,NaN,NaN,1
frSowGoBCue8G08ENmIL,91,500,5.494505495,105.0315501,0.145865306,1
hrW1wGoBCue8G08Ebn4d,40,500,12.5,0,0,0
X7SowGoBCue8G08EYWv3,2,2,1,0,0,1
h7W1wGoBCue8G08Ebn4d,188,500,2.659574468,81.48582231,0.148046578,0
6rW0wGoBCue8G08E93cm,0,0,NaN,NaN,NaN,0
iLW1wGoBCue8G08Ebn4d,10,10,1,0,0,0
cLW1wGoBCue8G08EEXot,5,500,100,0,0,0
crW1wGoBCue8G08EEXot,0,0,NaN,NaN,NaN,0
dLW1wGoBCue8G08EEXot,5,500,100,0,0,0
UrSpwGoBCue8G08ELXYj,4,4,1,0,0,1
ibW1wGoBCue8G08Ebn4d,74,500,6.756756757,38.656,0.155230516,0
KrWwwGoBCue8G08EHhZR,3,3,1,0,0,1
i7W0wGoBCue8G08EPWfa,220,500,2.272727273,124.5150884,0.111651469,0
f7SowGoBCue8G08ENmQO,2,2,1,0,0,1
arW0wGoBCue8G08Ev3AO,0,0,NaN,NaN,NaN,0
xbSowGoBCue8G08ETmjU,0,0,NaN,NaN,NaN,1
6LW1wGoBCue8G08EPn0s,4,2,0.5,0,0,0
j7W1wGoBCue8G08Ebn4d,220,500,2.272727273,81.30463325,0.150564122,0
7rWwwGoBCue8G08EHhVR,8,8,1,1.777777778,0.133309413,1
OrSuwGoBCue8G08Ej_T9,2,2,1,0,0,0
kLW1wGoBCue8G08Ebn4d,842,500,0.593824228,108.8385525,0.131178687,0
cbWwwGoBCue8G08EThYN,0,0,NaN,NaN,NaN,1
krW1wGoBCue8G08Ebn4d,216,500,2.314814815,65.65118701,0.16609405,0
QLWywGoBCue8G08E7lA7,133,42,0.315789474,1.837301587,0.104695721,0
YrWzwGoBCue8G08Efln7,133,500,3.759398496,122.1303949,0.091389011,0
zLWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
1rWvwGoBCue8G08E6xDU,0,0,NaN,NaN,NaN,0
lLW1wGoBCue8G08Ebn4d,13,500,38.46153846,110.4444444,0.041609942,0
lbW1wGoBCue8G08Ebn4d,0,0,NaN,NaN,NaN,0
0rWywGoBCue8G08EBDwE,50,500,10,30.03460208,0.150700132,0
vLWywGoBCue8G08EBDwE,79,52,0.658227848,2.551020408,0.184868123,0
x7WywGoBCue8G08EBDwE,84,500,5.952380952,35.23596939,0.160862307,0
lrW1wGoBCue8G08Ebn4d,4,2,0.5,0,0,0
l7W1wGoBCue8G08Ebn4d,49,500,10.20408163,110.9688889,0.08629616,0
mLW1wGoBCue8G08Ebn4d,29,500,17.24137931,45.66,0.091953175,0
mrW1wGoBCue8G08Ebn4d,27,500,18.51851852,32.22222222,0.200747141,0
5rWywGoBCue8G08ER0Ov,468,500,1.068376068,69.09935484,0.161575256,0
m7W1wGoBCue8G08Ebn4d,136,500,3.676470588,17.18494898,0.008644029,0
5rWywGoBCue8G08EvUuk,0,0,NaN,NaN,NaN,0
QbWwwGoBCue8G08Ejh-q,0,0,NaN,NaN,NaN,0
n7W1wGoBCue8G08Ebn4d,12,4,0.333333333,0,0,0
oLW1wGoBCue8G08Ebn4d,22,500,22.72727273,117.203125,0.106823608,0
wrWzwGoBCue8G08Ehln-,0,0,NaN,NaN,NaN,0
1rWxwGoBCue8G08EgTLX,0,0,NaN,NaN,NaN,0
obW1wGoBCue8G08Ebn4d,74,24,0.324324324,2.378071834,0.113185639,0
dLSowGoBCue8G08ETmbS,1,1,1,0,0,1
orW1wGoBCue8G08Ebn4d,0,0,NaN,NaN,NaN,0
o7W1wGoBCue8G08Ebn4d,77,500,6.493506494,70.62847222,0.123130342,0
pbW1wGoBCue8G08Ebn4d,9,1,0.111111111,0,0,0
prW1wGoBCue8G08Ebn4d,2,1,0.5,0,0,0
p7W1wGoBCue8G08Ebn4d,9,1,0.111111111,0,0,0
qLW1wGoBCue8G08Ebn4d,5,500,100,0,0,0
2bW0wGoBCue8G08EPWfa,2,1,0.5,0,0,0
B7WzwGoBCue8G08EK1WN,0,0,NaN,NaN,NaN,1
7LW1wGoBCue8G08ECXgF,32,500,15.625,44.73,0.016852027,0
zrW1wGoBCue8G08EPn0s,433,500,1.154734411,36.84433869,0.156982271,0
07W1wGoBCue8G08EPn0s,0,0,NaN,NaN,NaN,0
qLW0wGoBCue8G08El2_N,0,0,NaN,NaN,NaN,1
qbW1wGoBCue8G08Ebn4e,7,500,71.42857143,110.8888889,0.055777108,0
qrW1wGoBCue8G08Ebn4e,19,18,0.947368421,2.638888889,0.081615243,0
q7W1wGoBCue8G08Ebn4e,86,500,5.813953488,115.4112,0.107037087,0
UbSowGoBCue8G08ETmfT,5,7,1.4,0,0,1
rLW1wGoBCue8G08Ebn4e,6,5,0.833333333,1,0.055671976,0
4rWxwGoBCue8G08ETS1C,3,1,0.333333333,0,0,0
rbW1wGoBCue8G08Ebn4e,13,3,0.230769231,0.32,0.030120026,0
FbWwwGoBCue8G08Ebxvt,83,500,6.024096386,124.1631944,0.111616519,0
GLWwwGoBCue8G08Ebxvt,0,0,NaN,NaN,NaN,0
